rut_empresa,razon_social,n_titulares,n_hombres,n_mujeres,n_revisar,clasificacion_completa,pct_hombres,pct_mujeres,pct_max_mismo_sexo_calculado,umbral_aplicable,supera_umbral_composicion,pct_cmf_actual,diferencia_pp_vs_cmf,coincide_cmf_tolerancia_0_6pp,fecha_junta_actual,eleccion_post_entrada_ley,supera_umbral_y_eleccion_post_ley,pct_cmf_actual_num,pct_reconstruido_registro_nominal,sobre_umbral_sugerido_cmf,dentro_o_igual_umbral_sugerido_cmf,sobre_umbral_y_eleccion_post_ley_cmf,estado_regulatorio_cmf,delta_registro_vs_reporte_pp,delta_abs_registro_vs_reporte_pp,registro_nominal_consistente_0_6pp,denominadores_compatibles_cmf_3a25,n_titulares_compatible_con_pct_cmf,fecha_max_nombramiento_nominal,dias_max_nombramiento_vs_junta_cmf,diagnostico_consistencia,prioridad_revision,fuente_canonica_porcentaje,fuente_secundaria_nominal,pct_cmf_anterior,fecha_junta_anterior,supera_umbral_cmf_reportado,cumple_o_iguala_umbral_cmf_reportado,fuente_composicion_nominal
96874030,ABC S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,25/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,25/04/2024,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
76215637,AGUAS ARAUCANIA S.A.,6,6,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,29/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,29/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,23/04/2025,True,False,CMF_REGISTRO_DIRECTORES
96703230,AGUAS DECIMA S.A.,6,6,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,29/04/2026,-1,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,20/03/2026,True,False,CMF_REGISTRO_DIRECTORES
76215634,AGUAS DEL ALTIPLANO S.A.,6,6,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,29/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,29/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,23/04/2025,True,False,CMF_REGISTRO_DIRECTORES
76215628,AGUAS MAGALLANES S.A.,6,6,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,29/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,29/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,23/04/2025,True,False,CMF_REGISTRO_DIRECTORES
94270000,ALMENDRAL S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,26/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,11/05/2026,745,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
76503273,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,30/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,30/04/2025,True,False,CMF_REGISTRO_DIRECTORES
91400000,ANDACOR S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,15/12/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,15/12/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
76172904,ASSET ADMINISTRADORA GENERAL DE FONDOS S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,30/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
96509660,BANCO FALABELLA,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,18/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,14/09/2010,-4965,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
96948880,BCI SECURITIZADORA S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,26/03/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,26/03/2024,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
99147000,BCI SEGUROS GENERALES S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,16/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,17/12/2025,-120,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,10/04/2025,True,False,CMF_REGISTRO_DIRECTORES
96573600,BCI SEGUROS VIDA S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,16/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,16/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,10/04/2025,True,False,CMF_REGISTRO_DIRECTORES
80860400,BLUMAR S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,19/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,19/04/2024,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
90249000,"BOLSA DE COMERCIO DE SANTIAGO, BOLSA DE VALORES",5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,23/03/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,23/03/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,24/03/2025,True,False,CMF_REGISTRO_DIRECTORES
99575550,"BOLSA DE PRODUC. DE CHILE, BOLSA DE PROD. AGROPECUARIOS S.A.",9,8,1,0,True,88.8889,11.1111,88.8889,80.0,True,100.0,11.1111,False,22/04/2025,False,False,100.0,88.8889,True,False,False,PRE_LEY_NO_EVALUABLE,-11.111099999999993,11.111099999999993,False,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,28/05/2026,401,DISCORDANCIA_COMPOSICION,MEDIA,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
76477116,CF SEGUROS DE VIDA S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,04/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,04/04/2024,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
96601710,CIMENTA S.A. ADMINISTRADORA GENERAL DE FONDOS,8,8,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,23/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,28/05/2026,765,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
93930000,CLINICA LAS CONDES S.A.,9,9,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,24/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,24/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
96727610,CLUB DE GOLF HUINGANAL SOCIEDAD ANONIMA,9,9,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,02/07/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,02/07/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
99569020,CLUB DEPORTIVO PALESTINO SADP,11,11,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,01/05/2025,-364,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,27/04/2023,True,False,CMF_REGISTRO_DIRECTORES
82912300,CLUB HIPICO DE PUNTA ARENAS S.A.,9,9,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,30/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,25/04/2025,True,False,CMF_REGISTRO_DIRECTORES
96690790,CMB-PRIME ADMINISTRADORA GENERAL DE FONDOS S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,24/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,24/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
96686870,COAGRA S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,30/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,25/07/2024,True,False,CMF_REGISTRO_DIRECTORES
76317889,"COMDER, CONTRAPARTE CENTRAL S.A.",9,9,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,24/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,24/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,26/04/2024,True,False,CMF_REGISTRO_DIRECTORES
81290800,COMPAÑIA AGROPECUARIA COPEVAL S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,22/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,22/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
90081000,COMPAÑIA CHILENA DE FOSFOROS S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,29/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,29/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
90320000,COMPAÑIA ELECTRO METALURGICA S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,09/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,09/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
93830000,COMPAÑIAS CIC S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,23/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,13/04/2022,-1106,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
77509915,COMPAÑÍA EMISORA DE MEDIOS DE PAGO DIGITALES S.A.,0,0,0,0,False,,,,80.0,False,100.0,,,20/04/2023,False,False,100.0,,True,False,False,PRE_LEY_NO_EVALUABLE,,,,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,True,False,NO_PUBLICADA_EN_REGISTRO_NOMINAL
76981875,CONTEMPORA COMPAÑIA DE SEGUROS GENERALES S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,25/05/2023,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,30/06/2026,1132,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
76072469,CRUZADOS S.A.D.P.,11,11,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,20/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,20/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,24/04/2025,True,False,CMF_REGISTRO_DIRECTORES
96522900,"CRÉDITOS, ORGANIZACIÓN Y FINANZAS S.A.",5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,25/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,25/04/2024,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
77198108,DCV ASESORIAS Y SERVICIOS S.A.,10,10,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,31/03/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,31/03/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,29/10/2025,True,False,CMF_REGISTRO_DIRECTORES
96666140,DEPOSITO CENTRAL DE VALORES S.A. DEPOSITO DE VALORES,10,10,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,31/03/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,31/03/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,29/10/2025,True,False,CMF_REGISTRO_DIRECTORES
77312496,DIGITAL PAYMENTS PREPAGO S.A,0,0,0,0,False,,,,80.0,False,100.0,,,20/03/2025,False,False,100.0,,True,False,False,PRE_LEY_NO_EVALUABLE,,,,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,True,False,NO_PUBLICADA_EN_REGISTRO_NOMINAL
96971830,EF SECURITIZADORA S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,17/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,17/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,30/04/2025,True,False,CMF_REGISTRO_DIRECTORES
92770000,EMPRESA CONSTRUCTORA MOLLER Y PEREZ-COTAPOS S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,27/05/2026,27,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,27/04/2023,True,False,CMF_REGISTRO_DIRECTORES
91550000,EMPRESAS IANSA S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,02/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,26/05/2026,54,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,23/04/2025,True,False,CMF_REGISTRO_DIRECTORES
76266594,EMPRESAS TRICOT S.A.,8,8,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,27/03/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,27/03/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
99279000,EUROAMERICA SEGUROS DE VIDA S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,25/06/2025,56,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
76507811,FALCOM ADMINISTRADORA GENERAL DE FONDOS S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,29/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,29/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
91553000,FORESTAL CONSTRUCTORA Y COMERCIAL DEL PACIFICO SUR S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,09/01/2026,-111,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,25/04/2024,True,False,CMF_REGISTRO_DIRECTORES
77303281,GASCO INVERSIONES S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,17/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,30/04/2024,13,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
99504480,HACIENDA CHICUREO CLUB S.A.,0,0,0,0,False,,,,80.0,False,100.0,,,24/05/2024,False,False,100.0,,True,False,False,PRE_LEY_NO_EVALUABLE,,,,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,True,False,NO_PUBLICADA_EN_REGISTRO_NOMINAL
76213329,HELP SEGUROS DE VIDA S.A.,7,7,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,31/03/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,24/09/2025,-188,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,31/03/2025,True,False,CMF_REGISTRO_DIRECTORES
96621750,HIPERMARC S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,30/04/2024,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,30/04/2024,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
92317000,HIPODROMO DE ARICA S.A.,9,8,1,0,True,88.8889,11.1111,88.8889,80.0,True,100.0,11.1111,False,30/05/2025,False,False,100.0,88.8889,True,False,False,PRE_LEY_NO_EVALUABLE,-11.111099999999993,11.111099999999993,False,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,26/03/2026,300,DISCORDANCIA_COMPOSICION,MEDIA,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
76034728,HMC S.A. ADMINISTRADORA GENERAL DE FONDOS,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,28/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,28/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
77726203,HOLDING BURSATIL REGIONAL S.A.,11,11,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,28/04/2026,True,True,100.0,100.0,True,False,True,POST_LEY_SOBRE_UMBRAL_SUGERIDO,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,28/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,100.0,24/04/2025,True,False,CMF_REGISTRO_DIRECTORES
92287000,INMOBILIARIA CLUB CONCEPCION S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,100.0,0.0,True,24/04/2025,False,False,100.0,100.0,True,False,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,True,24/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,True,False,CMF_REGISTRO_DIRECTORES
